qacc	Freq	Species
ASV700	372	Pantoea_agglomerans
ASV701	51	Sphingobacterium_multivorum
ASV702	290	Bacillus_pumilus
ASV703	345	Pantoea_agglomerans
ASV704	67	Elizabethkingia_meningoseptica
ASV705	941	Salmonella_enterica
ASV706	692	Stenotrophomonas_maltophilia
ASV707	90	Rhodobacter_sphaeroides
ASV708	496	Cronobacter_sakazakii
ASV709	89	Kocuria_palustris
ASV710	113	Kocuria_rosea
ASV711	311	Bacillus_megaterium
ASV712	106	Streptomyces_albidoflavus
ASV713	81	Sphingobium_yanoikuyae
ASV714	459	Bacillus_megaterium
ASV715	172	Polynucleobacter_cosmopolitanus
ASV716	208	Acetobacter_pasteurianus
ASV717	844	Klebsiella_pneumoniae
ASV718	285	Porphyromonas_levii
ASV719	518	Enterococcus_faecium
ASV720	141	Variovorax_paradoxus
ASV721	119	Ornithobacterium_rhinotracheale
ASV722	811	Leuconostoc_mesenteroides
ASV723	910	Lactobacillus_plantarum
ASV724	253	Pseudomonas_putida
ASV725	51	Sphingobacterium_multivorum
ASV726	296	Brucella_melitensis
ASV727	875	Bacillus_licheniformis
ASV728	510	Cronobacter_sakazakii
ASV729	500	Bacillus_cereus
ASV730	544	Enterococcus_faecium
ASV731	380	Enterococcus_faecium
ASV732	545	Enterococcus_faecium
ASV733	810	Leuconostoc_mesenteroides
ASV734	473	Salmonella_enterica
ASV735	263	Klebsiella_pneumoniae
ASV736	766	Lactobacillus_plantarum
ASV737	218	Acetobacter_pasteurianus
ASV738	218	Acetobacter_pasteurianus
ASV739	773	Lactobacillus_helveticus
ASV740	89	Rhodobacter_sphaeroides
ASV741	204	Acetobacter_pasteurianus
ASV742	392	Porphyromonas_levii
ASV743	658	Salmonella_enterica
ASV744	275	Porphyromonas_levii
ASV745	133	Comamonas_testosteroni
ASV746	284	Staphylococcus_saprophyticus
ASV747	352	Pantoea_agglomerans
ASV748	395	Lactobacillus_plantarum
ASV749	363	Lactobacillus_brevis
ASV750	999	Lactococcus_lactis
ASV751	823	Bacillus_licheniformis
ASV752	458	Lactobacillus_brevis
ASV753	127	Kocuria_rosea
ASV754	51	Sphingobacterium_multivorum
ASV755	764	Bacillus_licheniformis
ASV756	188	Clostridium_botulinum
ASV757	373	Lysinibacillus_sphaericus
ASV758	486	Bacillus_megaterium
ASV759	603	Acinetobacter_baumannii
ASV760	610	Acinetobacter_baumannii
ASV761	336	Burkholderia_pseudomallei
ASV762	380	Achromobacter_xylosoxidans
ASV763	139	Curtobacterium_flaccumfaciens
ASV764	80	Sphingobium_yanoikuyae
ASV765	512	Acinetobacter_baumannii
ASV766	477	Lactobacillus_brevis
ASV767	436	Lactobacillus_brevis
ASV768	472	Lactobacillus_brevis
ASV769	203	Pseudomonas_fluorescens
ASV770	380	Achromobacter_xylosoxidans
ASV771	375	Achromobacter_xylosoxidans
ASV772	319	Lactobacillus_paracasei
ASV773	174	Lysinibacillus_fusiformis
ASV774	278	Staphylococcus_saprophyticus
ASV775	277	Staphylococcus_saprophyticus
ASV776	286	Bacillus_megaterium
ASV777	811	Leuconostoc_mesenteroides
ASV778	666	Klebsiella_pneumoniae
ASV779	297	Enterobacter_cloacae
ASV780	274	Bacillus_firmus
ASV781	437	Lactobacillus_brevis
ASV782	813	Lactobacillus_plantarum
ASV783	469	Lactobacillus_brevis
ASV784	335	Klebsiella_pneumoniae
ASV785	470	Lactobacillus_brevis
ASV786	647	Cronobacter_sakazakii
ASV787	153	Riemerella_anatipestifer
ASV788	342	Salmonella_enterica
ASV789	237	Acetobacter_pasteurianus
ASV790	239	Lactobacillus_rhamnosus
ASV791	175	Lactobacillus_rhamnosus
ASV792	238	Acetobacter_pasteurianus
ASV793	223	Porphyromonas_levii
ASV794	249	Weissella_cibaria
ASV795	502	Salmonella_enterica
ASV796	296	Brucella_melitensis
ASV797	995	Stenotrophomonas_maltophilia
ASV798	354	Staphylococcus_aureus
ASV799	321	Enterococcus_faecium
ASV800	80	Sphingobium_yanoikuyae
ASV801	175	Lactobacillus_rhamnosus
ASV802	884	Lactobacillus_plantarum
ASV803	440	Lactobacillus_brevis
ASV804	388	Lactobacillus_plantarum
ASV805	394	Stenotrophomonas_maltophilia
ASV806	296	Brucella_melitensis
ASV807	638	Bacillus_licheniformis
ASV808	90	Ornithobacterium_rhinotracheale
ASV809	656	Rhizobium_radiobacter
ASV810	124	Mycobacterium_tuberculosis
ASV811	634	Cronobacter_sakazakii
ASV812	119	Verminephrobacter_aporrectodeae
ASV813	275	Weissella_cibaria
ASV814	80	Sphingobium_yanoikuyae
ASV815	425	Enterococcus_faecium
ASV816	687	Salmonella_enterica
ASV817	62	Elizabethkingia_meningoseptica
ASV818	151	Riemerella_anatipestifer
ASV819	174	Riemerella_anatipestifer
ASV820	238	Acetobacter_pasteurianus
ASV821	121	Kocuria_rosea
ASV822	168	Riemerella_anatipestifer
ASV823	159	Flavobacterium_columnare
ASV824	437	Cronobacter_sakazakii
ASV825	400	Lactobacillus_casei
ASV826	149	Klebsiella_pneumoniae
ASV827	143	Methylobacterium_radiotolerans
ASV828	908	Lactobacillus_plantarum
ASV829	523	Salmonella_enterica
ASV830	325	Enterobacter_cloacae
ASV831	122	Salmonella_enterica
ASV832	373	Acinetobacter_baumannii
ASV833	755	Klebsiella_pneumoniae
ASV834	115	Stenotrophomonas_rhizophila
ASV835	238	Acetobacter_pasteurianus
ASV836	192	Brevundimonas_diminuta
ASV837	907	Lactobacillus_plantarum
ASV838	261	Porphyromonas_levii
ASV839	247	Brucella_melitensis
ASV840	547	Cronobacter_sakazakii
ASV841	656	Salmonella_enterica
ASV842	130	Corynebacterium_pseudotuberculosis
ASV843	451	Salmonella_enterica
ASV844	623	Cronobacter_sakazakii
ASV845	270	Weissella_cibaria
ASV846	173	Acetobacter_pasteurianus
ASV847	759	Leuconostoc_mesenteroides
ASV848	362	Enterococcus_faecium
ASV849	475	Enterococcus_faecium
ASV850	737	Klebsiella_pneumoniae
ASV851	186	Enterobacter_cloacae
ASV852	175	Lactobacillus_rhamnosus
ASV853	908	Lactobacillus_plantarum
ASV854	667	Bacillus_licheniformis
ASV855	472	Lactobacillus_brevis
ASV856	287	Rhizobium_radiobacter
ASV857	380	Achromobacter_xylosoxidans
ASV858	195	Weissella_cibaria
ASV859	321	Enterococcus_faecium
ASV860	130	Corynebacterium_pseudotuberculosis
ASV861	285	Enterococcus_faecium
ASV862	380	Achromobacter_xylosoxidans
ASV863	844	Klebsiella_pneumoniae
ASV864	124	Ornithobacterium_rhinotracheale
ASV865	231	Bacillus_firmus
ASV866	120	Methylobacterium_radiotolerans
ASV867	864	Lactobacillus_plantarum
ASV868	483	Klebsiella_pneumoniae
ASV869	429	Lactobacillus_brevis
ASV870	907	Lactobacillus_plantarum
ASV871	999	Lactococcus_lactis
ASV872	434	Lactobacillus_plantarum
ASV873	218	Acetobacter_pasteurianus
ASV874	380	Achromobacter_xylosoxidans
ASV875	450	Lactobacillus_brevis
ASV876	662	Salmonella_enterica
ASV877	296	Burkholderia_cepacia
ASV878	82	Kocuria_palustris
ASV879	141	Flavobacterium_columnare
ASV880	289	Staphylococcus_saprophyticus
ASV881	166	Capnocytophaga_canimorsus
ASV882	758	Leuconostoc_mesenteroides
ASV883	419	Lactobacillus_brevis
ASV884	811	Leuconostoc_mesenteroides
ASV885	474	Enterococcus_faecium
ASV886	343	Klebsiella_pneumoniae
ASV887	319	Lactobacillus_paracasei
ASV888	67	Elizabethkingia_meningoseptica
ASV889	213	Acetobacter_pasteurianus
ASV890	153	Riemerella_anatipestifer
ASV891	502	Lactobacillus_brevis
ASV892	107	Porphyromonas_levii
ASV893	111	Curtobacterium_flaccumfaciens
ASV894	183	Porphyromonas_levii
ASV895	777	Klebsiella_pneumoniae
ASV896	276	Klebsiella_pneumoniae
ASV897	358	Achromobacter_xylosoxidans
ASV898	393	Rhizobium_radiobacter
ASV899	591	Staphylococcus_aureus
ASV900	287	Staphylococcus_saprophyticus
ASV901	260	Acinetobacter_lwoffii
ASV902	756	Klebsiella_pneumoniae
ASV903	905	Lactobacillus_plantarum
ASV904	327	Lactobacillus_plantarum
ASV905	859	Lactobacillus_plantarum
ASV906	515	Lactobacillus_plantarum
ASV907	279	Klebsiella_pneumoniae
ASV908	870	Lactobacillus_plantarum
ASV909	218	Acetobacter_pasteurianus
ASV910	148	Comamonas_testosteroni
ASV911	240	Ralstonia_solanacearum
ASV912	119	Ornithobacterium_rhinotracheale
ASV913	167	Curtobacterium_flaccumfaciens
ASV914	493	Rhizobium_radiobacter
ASV915	667	Bacillus_licheniformis
ASV916	736	Bacillus_licheniformis
ASV917	317	Cronobacter_sakazakii
ASV918	269	Clostridium_botulinum
ASV919	271	Weissella_cibaria
ASV920	487	Lactobacillus_brevis
ASV921	296	Lactobacillus_plantarum
ASV922	946	Salmonella_enterica
ASV923	103	Kocuria_rosea
ASV924	274	Weissella_cibaria
ASV925	226	Acetobacter_pasteurianus
ASV926	206	Acetobacter_pasteurianus
ASV927	264	Weissella_cibaria
ASV928	394	Acinetobacter_baumannii
ASV929	155	Porphyromonas_levii
ASV930	171	Lactobacillus_rhamnosus
ASV931	906	Lactobacillus_plantarum
ASV932	219	Ensifer_medicae
ASV933	81	Sphingobium_yanoikuyae
ASV934	502	Lactobacillus_brevis
ASV935	81	Sphingobium_yanoikuyae
ASV936	379	Achromobacter_xylosoxidans
ASV937	207	Acetobacter_pasteurianus
ASV938	277	Alcaligenes_faecalis
ASV939	502	Lactobacillus_brevis
ASV940	390	Porphyromonas_levii
ASV941	91	Rhodobacter_sphaeroides
ASV942	210	Weissella_cibaria
ASV943	185	Mycobacterium_tuberculosis
ASV944	130	Corynebacterium_pseudotuberculosis
ASV945	185	Mycobacterium_tuberculosis
ASV946	820	Klebsiella_pneumoniae
ASV947	158	Flavobacterium_columnare
ASV948	225	Bacillus_firmus
ASV949	502	Lactobacillus_brevis
ASV950	542	Enterococcus_faecium
ASV951	886	Lactobacillus_plantarum
ASV952	219	Klebsiella_pneumoniae
ASV953	350	Klebsiella_pneumoniae
ASV954	205	Acetobacter_pasteurianus
ASV955	363	Lactobacillus_casei
ASV956	286	Lactobacillus_salivarius
ASV957	884	Lactobacillus_plantarum
ASV958	240	Bacillus_pumilus
ASV959	906	Lactobacillus_plantarum
ASV960	908	Lactobacillus_plantarum
ASV961	275	Lactobacillus_rhamnosus
ASV962	713	Lactobacillus_plantarum
ASV963	908	Lactobacillus_plantarum
ASV964	215	Porphyromonas_levii
ASV965	195	Carnobacterium_maltaromaticum
ASV966	133	Corynebacterium_glutamicum
ASV967	91	Ornithobacterium_rhinotracheale
ASV968	130	Corynebacterium_pseudotuberculosis
ASV969	126	Kocuria_rosea
ASV970	272	Weissella_cibaria
ASV971	380	Achromobacter_xylosoxidans
ASV972	542	Bacillus_megaterium
ASV973	217	Porphyromonas_levii
ASV974	765	Klebsiella_pneumoniae
ASV975	1000	Lactococcus_lactis
ASV976	863	Lactobacillus_plantarum
ASV977	652	Klebsiella_pneumoniae
ASV978	642	Klebsiella_pneumoniae
ASV979	429	Lactobacillus_brevis
ASV980	903	Lactobacillus_plantarum
ASV981	907	Lactobacillus_plantarum
ASV982	169	Riemerella_anatipestifer
ASV983	198	Weissella_cibaria
ASV984	81	Sphingobium_yanoikuyae
ASV985	205	Acetobacter_pasteurianus
ASV986	900	Lactobacillus_plantarum
ASV987	206	Acetobacter_pasteurianus
ASV988	58	Elizabethkingia_meningoseptica
ASV989	762	Bacillus_licheniformis
ASV990	456	Salmonella_enterica
ASV991	174	Lysinibacillus_fusiformis
ASV992	994	Stenotrophomonas_maltophilia
ASV993	142	Comamonas_testosteroni
ASV994	284	Staphylococcus_saprophyticus
ASV995	544	Bacillus_megaterium
ASV996	390	Paenibacillus_polymyxa
ASV997	425	Enterococcus_faecium
ASV998	886	Lactobacillus_plantarum
ASV999	391	Enterococcus_faecium
ASV1000	206	Acetobacter_pasteurianus
ASV1001	505	Lactobacillus_brevis
ASV1002	205	Acetobacter_pasteurianus
ASV1003	207	Acetobacter_pasteurianus
ASV1004	907	Lactobacillus_plantarum
ASV1005	587	Lactobacillus_plantarum
ASV1006	393	Lactobacillus_casei
ASV1007	907	Lactobacillus_plantarum
ASV1008	109	Porphyromonas_levii
ASV1009	423	Lactobacillus_brevis
ASV1010	844	Klebsiella_pneumoniae
ASV1011	197	Propionibacterium_acnes
ASV1012	319	Lactobacillus_paracasei
ASV1013	218	Acetobacter_pasteurianus
ASV1014	202	Acetobacter_pasteurianus
ASV1015	149	Clostridium_perfringens
ASV1016	177	Riemerella_anatipestifer
ASV1017	120	Streptomyces_albidoflavus
ASV1018	458	Rhizobium_radiobacter
ASV1019	147	Comamonas_testosteroni
ASV1020	394	Lactobacillus_casei
ASV1021	237	Klebsiella_pneumoniae
ASV1022	980	Salmonella_enterica
ASV1023	114	Comamonas_testosteroni
ASV1024	79	Sphingobium_yanoikuyae
ASV1025	123	Bacillus_circulans
ASV1026	198	Enterococcus_faecium
ASV1027	86	Acetobacter_pasteurianus
ASV1028	907	Lactobacillus_plantarum
ASV1029	766	Klebsiella_pneumoniae
ASV1030	292	Klebsiella_pneumoniae
ASV1031	204	Acetobacter_pasteurianus
ASV1032	481	Lactobacillus_casei
ASV1033	286	Lactobacillus_salivarius
ASV1034	449	Lactobacillus_plantarum
ASV1035	146	Riemerella_anatipestifer
ASV1036	156	Ralstonia_solanacearum
ASV1037	844	Klebsiella_pneumoniae
ASV1038	81	Sphingobium_yanoikuyae
ASV1039	238	Acetobacter_pasteurianus
ASV1040	500	Lactobacillus_brevis
ASV1041	226	Acetobacter_pasteurianus
ASV1042	205	Acetobacter_pasteurianus
ASV1043	660	Lactobacillus_plantarum
ASV1044	481	Lactobacillus_casei
ASV1045	206	Acetobacter_pasteurianus
ASV1046	780	Bacillus_licheniformis
ASV1047	658	Salmonella_enterica
ASV1048	179	Riemerella_anatipestifer
ASV1049	620	Bacillus_licheniformis
ASV1050	250	Lysinibacillus_fusiformis
ASV1051	170	Acetobacter_pasteurianus
ASV1052	120	Methylobacterium_radiotolerans
ASV1053	80	Sphingobium_yanoikuyae
ASV1054	907	Lactobacillus_plantarum
ASV1055	911	Lactobacillus_plantarum
ASV1056	389	Enterococcus_faecium
ASV1057	905	Lactobacillus_plantarum
ASV1058	907	Lactobacillus_plantarum
ASV1059	195	Propionibacterium_acnes
ASV1060	750	Klebsiella_pneumoniae
ASV1061	290	Paenibacillus_polymyxa
ASV1062	156	Ralstonia_solanacearum
ASV1063	90	Bacillus_halodurans
ASV1064	478	Lactobacillus_brevis
ASV1065	115	Stenotrophomonas_rhizophila
ASV1066	238	Acetobacter_pasteurianus
ASV1067	108	Marinobacter_hydrocarbonoclasticus
ASV1068	142	Comamonas_testosteroni
ASV1069	159	Flavobacterium_columnare
ASV1070	788	Bacillus_licheniformis
ASV1071	871	Salmonella_enterica
ASV1072	174	Lysinibacillus_fusiformis
ASV1073	499	Lactobacillus_plantarum
ASV1074	874	Acinetobacter_baumannii
ASV1075	332	Pantoea_agglomerans
ASV1076	537	Rhizobium_radiobacter
ASV1077	114	Ensifer_fredii
ASV1078	177	Rickettsia_endosymbiont
ASV1079	130	Corynebacterium_pseudotuberculosis
ASV1080	402	Acinetobacter_calcoaceticus
ASV1081	144	Stenotrophomonas_rhizophila
ASV1082	810	Leuconostoc_mesenteroides
ASV1083	549	Klebsiella_pneumoniae
ASV1084	690	Cronobacter_sakazakii
ASV1085	205	Acetobacter_pasteurianus
ASV1086	818	Lactobacillus_plantarum
ASV1087	253	Lactobacillus_salivarius
ASV1088	890	Lactobacillus_plantarum
ASV1089	270	Weissella_cibaria
ASV1090	277	Citrobacter_freundii
ASV1091	179	Polynucleobacter_cosmopolitanus
ASV1092	911	Lactobacillus_plantarum
ASV1093	907	Lactobacillus_plantarum
ASV1094	325	Rhodococcus_erythropolis
ASV1095	375	Achromobacter_xylosoxidans
ASV1096	855	Acinetobacter_baumannii
ASV1097	133	Riemerella_anatipestifer
ASV1098	79	Sphingobium_yanoikuyae
ASV1099	132	Comamonas_testosteroni
ASV1100	121	Corynebacterium_glutamicum
ASV1101	754	Klebsiella_pneumoniae
ASV1102	983	Salmonella_enterica
ASV1103	205	Acetobacter_pasteurianus
ASV1104	396	Leuconostoc_mesenteroides
ASV1105	190	Enterobacter_cloacae
ASV1106	497	Lactobacillus_plantarum
ASV1107	430	Lactobacillus_plantarum
ASV1108	588	Salmonella_enterica
ASV1109	1000	Salmonella_enterica
ASV1110	173	Riemerella_anatipestifer
ASV1111	135	Ornithobacterium_rhinotracheale
ASV1112	399	Lactobacillus_brevis
ASV1113	844	Bacillus_licheniformis
ASV1114	163	Porphyromonas_levii
ASV1115	218	Acetobacter_pasteurianus
ASV1116	258	Rhizobium_radiobacter
ASV1117	217	Acetobacter_pasteurianus
ASV1118	337	Porphyromonas_levii
ASV1119	483	Lactobacillus_brevis
ASV1120	271	Pseudomonas_fluorescens
ASV1121	204	Acetobacter_pasteurianus
ASV1122	285	Porphyromonas_levii
ASV1123	375	Achromobacter_xylosoxidans
ASV1124	495	Cronobacter_sakazakii
ASV1125	258	Weissella_cibaria
ASV1126	428	Cronobacter_sakazakii
ASV1127	90	Ornithobacterium_rhinotracheale
ASV1128	130	Corynebacterium_pseudotuberculosis
ASV1129	907	Lactobacillus_plantarum
ASV1130	908	Lactobacillus_plantarum
ASV1131	910	Lactobacillus_plantarum
ASV1132	193	Brevundimonas_diminuta
ASV1133	908	Lactobacillus_plantarum
ASV1134	255	Porphyromonas_levii
ASV1135	317	Bacillus_megaterium
ASV1136	614	Bacillus_megaterium
ASV1137	274	Weissella_cibaria
ASV1138	254	Bacillus_firmus
ASV1139	179	Curtobacterium_flaccumfaciens
ASV1140	270	Campylobacter_jejuni
ASV1141	79	Sphingobium_yanoikuyae
ASV1142	39	Ruegeria_atlantica
ASV1143	156	Pseudomonas_fluorescens
ASV1144	792	Leuconostoc_mesenteroides
ASV1145	550	Klebsiella_pneumoniae
ASV1146	697	Klebsiella_pneumoniae
ASV1147	205	Acetobacter_pasteurianus
ASV1148	907	Lactobacillus_plantarum
ASV1149	195	Acetobacter_pasteurianus
ASV1150	868	Lactobacillus_plantarum
ASV1151	885	Lactobacillus_plantarum
ASV1152	880	Lactobacillus_plantarum
ASV1153	296	Burkholderia_cepacia
ASV1154	97	Ornithobacterium_rhinotracheale
ASV1155	271	Bacillus_firmus
ASV1156	65	Microbacterium_esteraromaticum
ASV1157	294	Serratia_marcescens
ASV1158	630	Bacillus_licheniformis
ASV1159	259	Lactobacillus_brevis
ASV1160	223	Acetobacter_pasteurianus
ASV1161	210	Acetobacter_pasteurianus
ASV1162	469	Lactobacillus_brevis
ASV1163	501	Lactobacillus_brevis
ASV1164	907	Lactobacillus_plantarum
ASV1165	91	Rhodobacter_sphaeroides
ASV1166	1881	Stenotrophomonas_maltophilia
ASV1167	84	Arthrobacter_agilis
ASV1168	294	Brucella_melitensis
ASV1169	70	Elizabethkingia_meningoseptica
ASV1170	115	Streptomyces_albidoflavus
ASV1171	213	Polynucleobacter_necessarius
ASV1172	106	Ornithobacterium_rhinotracheale
ASV1173	467	Lactobacillus_plantarum
ASV1174	255	Weissella_cibaria
ASV1175	289	Cronobacter_sakazakii
ASV1176	887	Bacillus_licheniformis
ASV1177	445	Salmonella_enterica
ASV1178	987	Salmonella_enterica
ASV1179	631	Cronobacter_sakazakii
ASV1180	296	Brucella_melitensis
ASV1181	908	Lactobacillus_plantarum
ASV1182	135	Ornithobacterium_rhinotracheale
ASV1183	737	Pseudomonas_stutzeri
ASV1184	161	Curtobacterium_flaccumfaciens
ASV1185	165	Curtobacterium_flaccumfaciens
ASV1186	128	Ornithobacterium_rhinotracheale
ASV1187	182	Lysinibacillus_fusiformis
ASV1188	508	Bacillus_amyloliquefaciens
ASV1189	278	Staphylococcus_saprophyticus
ASV1190	80	Sphingobium_yanoikuyae
ASV1191	80	Sphingobium_yanoikuyae
ASV1192	905	Lactobacillus_plantarum
ASV1193	502	Lactobacillus_brevis
ASV1194	908	Lactobacillus_plantarum
ASV1195	206	Acetobacter_pasteurianus
ASV1196	533	Bacillus_subtilis
ASV1197	530	Bacillus_subtilis
ASV1198	289	Lactobacillus_plantarum
ASV1199	175	Lactobacillus_rhamnosus
ASV1200	842	Lactobacillus_plantarum
ASV1201	856	Lactobacillus_plantarum
ASV1202	558	Lactobacillus_plantarum
ASV1203	291	Enterococcus_faecium
ASV1204	179	Riemerella_anatipestifer
ASV1205	220	Acinetobacter_lwoffii
ASV1206	403	Lactobacillus_plantarum
ASV1207	500	Lactobacillus_brevis
ASV1208	81	Sphingobium_yanoikuyae
ASV1209	181	Polynucleobacter_cosmopolitanus
ASV1210	206	Stenotrophomonas_maltophilia
ASV1211	538	Rhizobium_radiobacter
ASV1212	275	Porphyromonas_levii
ASV1213	269	Stenotrophomonas_maltophilia
ASV1214	366	Achromobacter_xylosoxidans
ASV1215	501	Lactobacillus_brevis
ASV1216	179	Riemerella_anatipestifer
ASV1217	875	Bacillus_licheniformis
ASV1218	652	Salmonella_enterica
ASV1219	763	Lactobacillus_plantarum
ASV1220	399	Porphyromonas_levii
ASV1221	207	Acetobacter_pasteurianus
ASV1222	784	Klebsiella_pneumoniae
ASV1223	843	Klebsiella_pneumoniae
ASV1224	130	Corynebacterium_pseudotuberculosis
ASV1225	116	Comamonas_testosteroni
ASV1226	277	Acinetobacter_baumannii
ASV1227	80	Sphingobium_yanoikuyae
ASV1228	80	Sphingobium_yanoikuyae
ASV1229	418	Enterococcus_faecium
ASV1230	333	Lactobacillus_casei
ASV1231	810	Leuconostoc_mesenteroides
ASV1232	886	Lactobacillus_plantarum
ASV1233	228	Pantoea_agglomerans
ASV1234	822	Klebsiella_pneumoniae
ASV1235	878	Lactobacillus_plantarum
ASV1236	268	Helicobacter_pylori
ASV1237	200	Lactobacillus_paracasei
ASV1238	273	Micrococcus_luteus
ASV1239	878	Lactobacillus_plantarum
ASV1240	906	Lactobacillus_plantarum
ASV1241	906	Lactobacillus_plantarum
ASV1242	85	Ornithobacterium_rhinotracheale
ASV1243	97	Ornithobacterium_rhinotracheale
ASV1244	79	Sphingobium_yanoikuyae
ASV1245	497	Bacillus_licheniformis
ASV1246	625	Lactobacillus_plantarum
ASV1247	238	Acetobacter_pasteurianus
ASV1248	814	Lactobacillus_plantarum
ASV1249	210	Acetobacter_pasteurianus
ASV1250	907	Lactobacillus_plantarum
ASV1251	234	Acetobacter_pasteurianus
ASV1252	844	Klebsiella_pneumoniae
ASV1253	959	Stenotrophomonas_maltophilia
ASV1254	273	Lactococcus_garvieae
ASV1255	208	Acetobacter_pasteurianus
ASV1256	380	Achromobacter_xylosoxidans
ASV1257	125	Porphyromonas_levii
ASV1258	502	Lactobacillus_brevis
ASV1259	588	Bacillus_licheniformis
ASV1260	239	Klebsiella_pneumoniae
ASV1261	70	Elizabethkingia_meningoseptica
ASV1262	983	Salmonella_enterica
ASV1263	258	Rhizobium_radiobacter
ASV1264	82	Sphingobium_yanoikuyae
ASV1265	910	Lactobacillus_plantarum
ASV1266	296	Brucella_melitensis
ASV1267	545	Lactobacillus_plantarum
ASV1268	176	Curtobacterium_flaccumfaciens
ASV1269	583	Bacillus_pumilus
ASV1270	486	Bacillus_megaterium
ASV1271	209	Acetobacter_pasteurianus
ASV1272	811	Leuconostoc_mesenteroides
